tweet_id,favorites,retweets,timestamp
824663926340194305,11113,1993,Thu Jan 26 17:02:56 +0000 2017
824325613288833024,12999,11848,Wed Jan 25 18:38:36 +0000 2017
824297048279236611,16625,4463,Wed Jan 25 16:45:05 +0000 2017
824025158776213504,5255,679,Tue Jan 24 22:44:42 +0000 2017
823939628516474880,11755,3123,Tue Jan 24 17:04:50 +0000 2017
823719002937630720,0,12953,Tue Jan 24 02:28:08 +0000 2017
823699002998870016,13826,2772,Tue Jan 24 01:08:40 +0000 2017
823581115634085888,14376,3031,Mon Jan 23 17:20:14 +0000 2017
823333489516937216,777,31,Mon Jan 23 00:56:15 +0000 2017
823322678127919110,17437,4637,Mon Jan 23 00:13:17 +0000 2017
823269594223824897,0,11421,Sun Jan 22 20:42:21 +0000 2017
822975315408461824,19139,3958,Sun Jan 22 01:12:59 +0000 2017
822872901745569793,132810,48265,Sat Jan 21 18:26:02 +0000 2017
822859134160621569,14576,2622,Sat Jan 21 17:31:20 +0000 2017
822647212903690241,0,7390,Sat Jan 21 03:29:14 +0000 2017
822610361945911296,16327,3423,Sat Jan 21 01:02:48 +0000 2017
822489057087389700,20083,7390,Fri Jan 20 17:00:46 +0000 2017
822462944365645825,31800,17209,Fri Jan 20 15:17:01 +0000 2017
822244816520155136,38832,11421,Fri Jan 20 00:50:15 +0000 2017
822163064745328640,0,5571,Thu Jan 19 19:25:24 +0000 2017
821886076407029760,12582,2692,Thu Jan 19 01:04:45 +0000 2017
821813639212650496,0,3839,Wed Jan 18 20:16:54 +0000 2017
821765923262631936,9317,1899,Wed Jan 18 17:07:18 +0000 2017
821522889702862852,8871,2030,Wed Jan 18 01:01:34 +0000 2017
821421320206483457,0,6470,Tue Jan 17 18:17:58 +0000 2017
821407182352777218,13075,5053,Tue Jan 17 17:21:47 +0000 2017
821153421864615936,280,10,Tue Jan 17 00:33:26 +0000 2017
821149554670182400,9718,2320,Tue Jan 17 00:18:04 +0000 2017
821107785811234820,10645,2487,Mon Jan 16 21:32:06 +0000 2017
821044531881721856,14021,2636,Mon Jan 16 17:20:45 +0000 2017
820837357901512704,0,7733,Mon Jan 16 03:37:31 +0000 2017
820749716845686786,34984,11525,Sun Jan 15 21:49:15 +0000 2017
820690176645140481,13518,3716,Sun Jan 15 17:52:40 +0000 2017
820494788566847489,0,648,Sun Jan 15 04:56:16 +0000 2017
820446719150292993,0,2980,Sun Jan 15 01:45:15 +0000 2017
820314633777061888,3706,648,Sat Jan 14 17:00:24 +0000 2017
820078625395449857,21979,7246,Sat Jan 14 01:22:35 +0000 2017
820013781606658049,0,1369,Fri Jan 13 21:04:55 +0000 2017
819952236453363712,5927,1369,Fri Jan 13 17:00:21 +0000 2017
819924195358416896,14305,5607,Fri Jan 13 15:08:56 +0000 2017
819711362133872643,14916,3604,Fri Jan 13 01:03:12 +0000 2017
819588359383371776,10606,2271,Thu Jan 12 16:54:26 +0000 2017
819347104292290561,8008,1383,Thu Jan 12 00:55:47 +0000 2017
819238181065359361,2550,462,Wed Jan 11 17:42:57 +0000 2017
819227688460238848,25652,7733,Wed Jan 11 17:01:16 +0000 2017
819015337530290176,0,42228,Wed Jan 11 02:57:27 +0000 2017
819015331746349057,0,21794,Wed Jan 11 02:57:26 +0000 2017
819006400881917954,49960,21794,Wed Jan 11 02:21:57 +0000 2017
819004803107983360,95450,42228,Wed Jan 11 02:15:36 +0000 2017
818646164899774465,0,24069,Tue Jan 10 02:30:30 +0000 2017
818627210458333184,24597,8564,Tue Jan 10 01:15:10 +0000 2017
818614493328580609,10971,2982,Tue Jan 10 00:24:38 +0000 2017
818588835076603904,0,7126,Mon Jan 09 22:42:41 +0000 2017
818536468981415936,12127,2873,Mon Jan 09 19:14:36 +0000 2017
818307523543449600,0,9366,Mon Jan 09 04:04:51 +0000 2017
818259473185828864,12197,2621,Mon Jan 09 00:53:55 +0000 2017
818145370475810820,13671,3014,Sun Jan 08 17:20:31 +0000 2017
817908911860748288,5356,906,Sun Jan 08 01:40:55 +0000 2017
817827839487737858,57622,31314,Sat Jan 07 20:18:46 +0000 2017
817777686764523521,11901,3084,Sat Jan 07 16:59:28 +0000 2017
817536400337801217,13105,3505,Sat Jan 07 01:00:41 +0000 2017
817502432452313088,0,3917,Fri Jan 06 22:45:43 +0000 2017
817423860136083457,38260,17504,Fri Jan 06 17:33:29 +0000 2017
817415592588222464,6267,1131,Fri Jan 06 17:00:38 +0000 2017
817181837579653120,0,9907,Fri Jan 06 01:31:47 +0000 2017
817171292965273600,9690,2326,Fri Jan 06 00:49:53 +0000 2017
817120970343411712,13367,3011,Thu Jan 05 21:29:55 +0000 2017
817056546584727552,9517,1927,Thu Jan 05 17:13:55 +0000 2017
816829038950027264,0,5496,Thu Jan 05 02:09:53 +0000 2017
816816676327063552,11071,2361,Thu Jan 05 01:20:46 +0000 2017
816697700272001025,10905,2545,Wed Jan 04 17:27:59 +0000 2017
816450570814898180,33961,9366,Wed Jan 04 01:05:59 +0000 2017
816336735214911488,9564,2269,Tue Jan 03 17:33:39 +0000 2017
816091915477250048,9927,2500,Tue Jan 03 01:20:49 +0000 2017
816062466425819140,0,1207,Mon Jan 02 23:23:48 +0000 2017
816014286006976512,0,6154,Mon Jan 02 20:12:21 +0000 2017
815990720817401858,5545,1207,Mon Jan 02 18:38:42 +0000 2017
815966073409433600,25057,9907,Mon Jan 02 17:00:46 +0000 2017
815745968457060357,0,4797,Mon Jan 02 02:26:09 +0000 2017
815736392542261248,10937,2625,Mon Jan 02 01:48:06 +0000 2017
815639385530101762,9161,1918,Sun Jan 01 19:22:38 +0000 2017
815390420867969024,11467,4407,Sun Jan 01 02:53:20 +0000 2017
814986499976527872,8485,1505,Sat Dec 31 00:08:17 +0000 2016
814638523311648768,12511,3130,Fri Dec 30 01:05:33 +0000 2016
814578408554463233,0,6750,Thu Dec 29 21:06:41 +0000 2016
814530161257443328,9629,2156,Thu Dec 29 17:54:58 +0000 2016
814153002265309185,32000,10080,Wed Dec 28 16:56:16 +0000 2016
813944609378369540,0,3732,Wed Dec 28 03:08:11 +0000 2016
813910438903693312,10342,2194,Wed Dec 28 00:52:25 +0000 2016
813812741911748608,40402,16267,Tue Dec 27 18:24:12 +0000 2016
813800681631023104,9300,2060,Tue Dec 27 17:36:16 +0000 2016
813217897535406080,20783,8476,Mon Dec 26 03:00:30 +0000 2016
813202720496779264,10192,2090,Mon Dec 26 02:00:11 +0000 2016
813187593374461952,22085,5096,Mon Dec 26 01:00:05 +0000 2016
813172488309972993,10384,2236,Mon Dec 26 00:00:03 +0000 2016
813157409116065792,8588,2557,Sun Dec 25 23:00:08 +0000 2016
813142292504645637,9361,2728,Sun Dec 25 22:00:04 +0000 2016
813130366689148928,4968,513,Sun Dec 25 21:12:41 +0000 2016
813127251579564032,13242,3652,Sun Dec 25 21:00:18 +0000 2016
813112105746448384,11515,3225,Sun Dec 25 20:00:07 +0000 2016
813096984823349248,11694,4207,Sun Dec 25 19:00:02 +0000 2016
813081950185472002,10989,3220,Sun Dec 25 18:00:17 +0000 2016
813066809284972545,8865,2276,Sun Dec 25 17:00:08 +0000 2016
813051746834595840,23337,8503,Sun Dec 25 16:00:16 +0000 2016
812781120811126785,8380,2191,Sat Dec 24 22:04:54 +0000 2016
812747805718642688,0,8067,Sat Dec 24 19:52:31 +0000 2016
812709060537683968,7373,1665,Sat Dec 24 17:18:34 +0000 2016
812503143955202048,6787,1424,Sat Dec 24 03:40:19 +0000 2016
812466873996607488,8900,2231,Sat Dec 24 01:16:12 +0000 2016
812372279581671427,15224,4252,Fri Dec 23 19:00:19 +0000 2016
811985624773361665,8102,1647,Thu Dec 22 17:23:53 +0000 2016
811744202451197953,8429,1884,Thu Dec 22 01:24:33 +0000 2016
811647686436880384,6215,872,Wed Dec 21 19:01:02 +0000 2016
811627233043480576,14265,3650,Wed Dec 21 17:39:46 +0000 2016
811386762094317568,23302,7444,Wed Dec 21 01:44:13 +0000 2016
810984652412424192,5927,1655,Mon Dec 19 23:06:23 +0000 2016
810896069567610880,10093,2090,Mon Dec 19 17:14:23 +0000 2016
810657578271330305,12192,3057,Mon Dec 19 01:26:42 +0000 2016
810284430598270976,39640,13369,Sun Dec 18 00:43:57 +0000 2016
810254108431155201,16380,3901,Sat Dec 17 22:43:27 +0000 2016
809920764300447744,17250,4521,Sat Dec 17 00:38:52 +0000 2016
809808892968534016,0,5711,Fri Dec 16 17:14:20 +0000 2016
809448704142938112,7727,1696,Thu Dec 15 17:23:04 +0000 2016
809220051211603969,22246,6554,Thu Dec 15 02:14:29 +0000 2016
809084759137812480,14685,4046,Wed Dec 14 17:16:53 +0000 2016
808838249661788160,11271,3536,Wed Dec 14 00:57:20 +0000 2016
808733504066486276,8784,2509,Tue Dec 13 18:01:07 +0000 2016
808501579447930884,12595,3007,Tue Dec 13 02:39:32 +0000 2016
808344865868283904,47281,24069,Mon Dec 12 16:16:49 +0000 2016
808134635716833280,0,6961,Mon Dec 12 02:21:26 +0000 2016
808106460588765185,9701,2525,Mon Dec 12 00:29:28 +0000 2016
808001312164028416,14015,4098,Sun Dec 11 17:31:39 +0000 2016
807621403335917568,16236,4288,Sat Dec 10 16:22:02 +0000 2016
807106840509214720,107015,56625,Fri Dec 09 06:17:20 +0000 2016
807059379405148160,0,8521,Fri Dec 09 03:08:45 +0000 2016
807010152071229440,14514,4418,Thu Dec 08 23:53:08 +0000 2016
806629075125202948,75639,37911,Wed Dec 07 22:38:52 +0000 2016
806620845233815552,0,6426,Wed Dec 07 22:06:10 +0000 2016
806576416489959424,5370,2230,Wed Dec 07 19:09:37 +0000 2016
806542213899489280,11363,2752,Wed Dec 07 16:53:43 +0000 2016
806242860592926720,0,13616,Tue Dec 06 21:04:11 +0000 2016
806219024703037440,7145,1388,Tue Dec 06 19:29:28 +0000 2016
805958939288408065,0,6238,Tue Dec 06 02:15:59 +0000 2016
805932879469572096,9178,2209,Tue Dec 06 00:32:26 +0000 2016
805826884734976000,7335,2132,Mon Dec 05 17:31:15 +0000 2016
805823200554876929,0,9374,Mon Dec 05 17:16:37 +0000 2016
805520635690676224,6368,1905,Sun Dec 04 21:14:20 +0000 2016
805487436403003392,9773,2929,Sun Dec 04 19:02:24 +0000 2016
805207613751304193,8680,1972,Sun Dec 04 00:30:29 +0000 2016
804738756058218496,15326,4480,Fri Dec 02 17:27:25 +0000 2016
804475857670639616,6886,2355,Fri Dec 02 00:02:45 +0000 2016
804413760345620481,0,3712,Thu Dec 01 19:56:00 +0000 2016
804026241225523202,49774,18876,Wed Nov 30 18:16:08 +0000 2016
803773340896923648,11203,3220,Wed Nov 30 01:31:12 +0000 2016
803692223237865472,0,8689,Tue Nov 29 20:08:52 +0000 2016
803638050916102144,12270,4828,Tue Nov 29 16:33:36 +0000 2016
803380650405482500,8601,2169,Mon Nov 28 23:30:47 +0000 2016
803321560782307329,0,6221,Mon Nov 28 19:35:59 +0000 2016
803276597545603072,11207,2887,Mon Nov 28 16:37:19 +0000 2016
802952499103731712,10085,2336,Sun Nov 27 19:09:28 +0000 2016
802624713319034886,0,3403,Sat Nov 26 21:26:58 +0000 2016
802600418706604034,7938,1714,Sat Nov 26 19:50:26 +0000 2016
802572683846291456,9959,2926,Sat Nov 26 18:00:13 +0000 2016
802323869084381190,18124,6808,Sat Nov 26 01:31:31 +0000 2016
802265048156610565,7039,1573,Fri Nov 25 21:37:47 +0000 2016
802247111496568832,0,5247,Fri Nov 25 20:26:31 +0000 2016
802239329049477120,10132,3040,Fri Nov 25 19:55:35 +0000 2016
802185808107208704,0,314,Fri Nov 25 16:22:55 +0000 2016
801958328846974976,8608,1992,Fri Nov 25 01:18:59 +0000 2016
801854953262350336,1958,275,Thu Nov 24 18:28:13 +0000 2016
801538201127157760,9141,2391,Wed Nov 23 21:29:33 +0000 2016
801285448605831168,6802,960,Wed Nov 23 04:45:12 +0000 2016
801167903437357056,27386,6961,Tue Nov 22 20:58:07 +0000 2016
801127390143516673,0,4627,Tue Nov 22 18:17:08 +0000 2016
801115127852503040,8992,2429,Tue Nov 22 17:28:25 +0000 2016
800859414831898624,778,113,Tue Nov 22 00:32:18 +0000 2016
800855607700029440,0,1889,Tue Nov 22 00:17:10 +0000 2016
800751577355128832,11701,3214,Mon Nov 21 17:23:47 +0000 2016
800513324630806528,14685,3495,Mon Nov 21 01:37:04 +0000 2016
800459316964663297,10538,2489,Sun Nov 20 22:02:27 +0000 2016
800443802682937345,0,5068,Sun Nov 20 21:00:48 +0000 2016
800388270626521089,12456,3265,Sun Nov 20 17:20:08 +0000 2016
800188575492947969,0,4581,Sun Nov 20 04:06:37 +0000 2016
800141422401830912,17092,2980,Sun Nov 20 00:59:15 +0000 2016
800018252395122689,31768,15351,Sat Nov 19 16:49:49 +0000 2016
799774291445383169,0,5488,Sat Nov 19 00:40:24 +0000 2016
799757965289017345,9390,2506,Fri Nov 18 23:35:32 +0000 2016
799422933579902976,8965,2213,Fri Nov 18 01:24:14 +0000 2016
799308762079035393,0,6478,Thu Nov 17 17:50:33 +0000 2016
799297110730567681,11065,3227,Thu Nov 17 17:04:16 +0000 2016
799063482566066176,9058,2863,Thu Nov 17 01:35:54 +0000 2016
798933969379225600,14712,5203,Wed Nov 16 17:01:16 +0000 2016
798925684722855936,8246,1663,Wed Nov 16 16:28:21 +0000 2016
798705661114773508,0,7724,Wed Nov 16 01:54:03 +0000 2016
798701998996647937,0,9126,Wed Nov 16 01:39:30 +0000 2016
798697898615730177,0,7602,Wed Nov 16 01:23:12 +0000 2016
798694562394996736,0,5812,Wed Nov 16 01:09:57 +0000 2016
798686750113755136,0,2702,Wed Nov 16 00:38:54 +0000 2016
798682547630837760,0,5515,Wed Nov 16 00:22:12 +0000 2016
798673117451325440,0,6485,Tue Nov 15 23:44:44 +0000 2016
798665375516884993,0,4519,Tue Nov 15 23:13:58 +0000 2016
798644042770751489,0,2153,Tue Nov 15 21:49:12 +0000 2016
798628517273620480,0,2272,Tue Nov 15 20:47:30 +0000 2016
798585098161549313,0,6618,Tue Nov 15 17:54:59 +0000 2016
798576900688019456,0,6871,Tue Nov 15 17:22:24 +0000 2016
798340744599797760,0,3924,Tue Nov 15 01:44:00 +0000 2016
798209839306514432,11548,2954,Mon Nov 14 17:03:50 +0000 2016
797971864723324932,13018,3652,Mon Nov 14 01:18:12 +0000 2016
797545162159308800,16198,5656,Sat Nov 12 21:02:38 +0000 2016
797236660651966464,22328,7726,Sat Nov 12 00:36:46 +0000 2016
797165961484890113,256,32,Fri Nov 11 19:55:50 +0000 2016
796904159865868288,0,10411,Fri Nov 11 02:35:32 +0000 2016
796865951799083009,8564,2198,Fri Nov 11 00:03:42 +0000 2016
796759840936919040,13256,3562,Thu Nov 10 17:02:03 +0000 2016
796563435802726400,0,8536,Thu Nov 10 04:01:37 +0000 2016
796484825502875648,8472,2042,Wed Nov 09 22:49:15 +0000 2016
796387464403357696,12334,4861,Wed Nov 09 16:22:22 +0000 2016
796177847564038144,0,16628,Wed Nov 09 02:29:25 +0000 2016
796149749086875649,36177,16628,Wed Nov 09 00:37:46 +0000 2016
796125600683540480,5511,2079,Tue Nov 08 23:01:49 +0000 2016
796116448414461957,10139,2813,Tue Nov 08 22:25:27 +0000 2016
796080075804475393,9469,2703,Tue Nov 08 20:00:55 +0000 2016
796031486298386433,12071,4284,Tue Nov 08 16:47:50 +0000 2016
795464331001561088,55683,27728,Mon Nov 07 03:14:10 +0000 2016
795400264262053889,11270,3323,Sun Nov 06 22:59:35 +0000 2016
795076730285391872,18139,6288,Sun Nov 06 01:33:58 +0000 2016
794983741416415232,0,3942,Sat Nov 05 19:24:28 +0000 2016
794926597468000259,11492,2697,Sat Nov 05 15:37:24 +0000 2016
794355576146903043,0,12014,Fri Nov 04 01:48:22 +0000 2016
794332329137291264,10686,3088,Fri Nov 04 00:15:59 +0000 2016
794205286408003585,10314,3895,Thu Nov 03 15:51:10 +0000 2016
793962221541933056,18910,5711,Wed Nov 02 23:45:19 +0000 2016
793845145112371200,10295,2187,Wed Nov 02 16:00:06 +0000 2016
793614319594401792,0,3661,Wed Nov 02 00:42:53 +0000 2016
793601777308463104,8926,1908,Tue Nov 01 23:53:02 +0000 2016
793500921481273345,11953,2786,Tue Nov 01 17:12:16 +0000 2016
793286476301799424,27597,10723,Tue Nov 01 03:00:09 +0000 2016
793271401113350145,9677,2763,Tue Nov 01 02:00:14 +0000 2016
793256262322548741,22350,9714,Tue Nov 01 01:00:05 +0000 2016
793241302385262592,11780,3812,Tue Nov 01 00:00:38 +0000 2016
793226087023144960,11001,3338,Mon Oct 31 23:00:11 +0000 2016
793210959003287553,9997,3301,Mon Oct 31 22:00:04 +0000 2016
793195938047070209,17063,6547,Mon Oct 31 21:00:23 +0000 2016
793180763617361921,7740,2310,Mon Oct 31 20:00:05 +0000 2016
793165685325201412,10478,3238,Mon Oct 31 19:00:10 +0000 2016
793150605191548928,6909,1984,Mon Oct 31 18:00:14 +0000 2016
793135492858580992,7214,2893,Mon Oct 31 17:00:11 +0000 2016
793120401413079041,14202,4551,Mon Oct 31 16:00:13 +0000 2016
792913359805018113,16063,4715,Mon Oct 31 02:17:31 +0000 2016
792883833364439040,12666,4964,Mon Oct 31 00:20:11 +0000 2016
792773781206999040,8209,1963,Sun Oct 30 17:02:53 +0000 2016
792394556390137856,15128,4998,Sat Oct 29 15:55:58 +0000 2016
792050063153438720,8029,2088,Fri Oct 28 17:07:05 +0000 2016
791821351946420224,0,24514,Fri Oct 28 01:58:16 +0000 2016
791784077045166082,0,11271,Thu Oct 27 23:30:09 +0000 2016
791780927877898241,0,4432,Thu Oct 27 23:17:38 +0000 2016
791774931465953280,37818,21156,Thu Oct 27 22:53:48 +0000 2016
791672322847637504,13129,3661,Thu Oct 27 16:06:04 +0000 2016
791406955684368384,14670,4797,Wed Oct 26 22:31:36 +0000 2016
791312159183634433,9841,2963,Wed Oct 26 16:14:55 +0000 2016
791026214425268224,0,4858,Tue Oct 25 21:18:40 +0000 2016
790987426131050500,11089,2483,Tue Oct 25 18:44:32 +0000 2016
790946055508652032,18601,5496,Tue Oct 25 16:00:09 +0000 2016
790723298204217344,0,2704,Tue Oct 25 01:14:59 +0000 2016
790698755171364864,9158,2203,Mon Oct 24 23:37:28 +0000 2016
790581949425475584,22473,8183,Mon Oct 24 15:53:19 +0000 2016
790337589677002753,8740,2167,Sun Oct 23 23:42:19 +0000 2016
790277117346975746,14081,3732,Sun Oct 23 19:42:02 +0000 2016
790227638568808452,0,4190,Sun Oct 23 16:25:25 +0000 2016
789986466051088384,10369,2704,Sun Oct 23 00:27:05 +0000 2016
789960241177853952,0,4839,Sat Oct 22 22:42:52 +0000 2016
789903600034189313,11673,4858,Sat Oct 22 18:57:48 +0000 2016
789628658055020548,8448,2080,Sat Oct 22 00:45:17 +0000 2016
789599242079838210,7620,2279,Fri Oct 21 22:48:24 +0000 2016
789530877013393408,13188,3942,Fri Oct 21 18:16:44 +0000 2016
789314372632018944,9615,2666,Fri Oct 21 03:56:25 +0000 2016
789280767834746880,0,5747,Fri Oct 21 01:42:53 +0000 2016
789268448748703744,10196,3014,Fri Oct 21 00:53:56 +0000 2016
789137962068021249,10875,3244,Thu Oct 20 16:15:26 +0000 2016
788908386943430656,30653,14409,Thu Oct 20 01:03:11 +0000 2016
788765914992902144,30658,12014,Wed Oct 19 15:37:03 +0000 2016
788552643979468800,0,8407,Wed Oct 19 01:29:35 +0000 2016
788412144018661376,16060,5990,Tue Oct 18 16:11:17 +0000 2016
788178268662984705,8100,2488,Tue Oct 18 00:41:57 +0000 2016
788150585577050112,6865,1510,Mon Oct 17 22:51:57 +0000 2016
788070120937619456,0,3952,Mon Oct 17 17:32:13 +0000 2016
788039637453406209,6867,1535,Mon Oct 17 15:31:05 +0000 2016
787810552592695296,9717,3540,Mon Oct 17 00:20:47 +0000 2016
787717603741622272,11416,3240,Sun Oct 16 18:11:26 +0000 2016
787397959788929025,12120,3300,Sat Oct 15 21:01:17 +0000 2016
787322443945877504,8726,2032,Sat Oct 15 16:01:13 +0000 2016
787111942498508800,0,7798,Sat Oct 15 02:04:45 +0000 2016
786963064373534720,29725,9327,Fri Oct 14 16:13:10 +0000 2016
786729988674449408,0,2827,Fri Oct 14 00:47:00 +0000 2016
786709082849828864,20296,7069,Thu Oct 13 23:23:56 +0000 2016
786664955043049472,11957,2996,Thu Oct 13 20:28:35 +0000 2016
786595970293370880,10497,3601,Thu Oct 13 15:54:28 +0000 2016
786363235746385920,12189,4072,Thu Oct 13 00:29:39 +0000 2016
786286427768250368,8930,3352,Wed Oct 12 19:24:27 +0000 2016
786233965241827333,17178,5571,Wed Oct 12 15:55:59 +0000 2016
786051337297522688,1614,179,Wed Oct 12 03:50:17 +0000 2016
786036967502913536,0,8237,Wed Oct 12 02:53:11 +0000 2016
785927819176054784,12696,3652,Tue Oct 11 19:39:28 +0000 2016
785872687017132033,7489,2130,Tue Oct 11 16:00:24 +0000 2016
785639753186217984,8735,2561,Tue Oct 11 00:34:48 +0000 2016
785533386513321988,10183,2334,Mon Oct 10 17:32:08 +0000 2016
785515384317313025,6800,1477,Mon Oct 10 16:20:36 +0000 2016
785264754247995392,8128,1911,Sun Oct 09 23:44:41 +0000 2016
785170936622350336,13491,5639,Sun Oct 09 17:31:53 +0000 2016
784826020293709826,11310,3712,Sat Oct 08 18:41:19 +0000 2016
784517518371221505,10039,2970,Fri Oct 07 22:15:26 +0000 2016
784431430411685888,6329,1491,Fri Oct 07 16:33:21 +0000 2016
784183165795655680,22513,9374,Fri Oct 07 00:06:50 +0000 2016
784057939640352768,33505,12953,Thu Oct 06 15:49:14 +0000 2016
783839966405230592,33689,12643,Thu Oct 06 01:23:05 +0000 2016
783821107061198850,8209,2269,Thu Oct 06 00:08:09 +0000 2016
783695101801398276,11650,3737,Wed Oct 05 15:47:27 +0000 2016
783466772167098368,9468,2608,Wed Oct 05 00:40:09 +0000 2016
783391753726550016,18908,6441,Tue Oct 04 19:42:03 +0000 2016
783347506784731136,0,6533,Tue Oct 04 16:46:14 +0000 2016
783334639985389568,32651,13616,Tue Oct 04 15:55:06 +0000 2016
783085703974514689,9112,2565,Mon Oct 03 23:25:55 +0000 2016
782969140009107456,26949,8521,Mon Oct 03 15:42:44 +0000 2016
782747134529531904,8310,1604,Mon Oct 03 01:00:34 +0000 2016
782722598790725632,19250,6238,Sun Oct 02 23:23:04 +0000 2016
782598640137187329,8694,2184,Sun Oct 02 15:10:30 +0000 2016
782305867769217024,18630,6470,Sat Oct 01 19:47:08 +0000 2016
782021823840026624,0,7236,Sat Oct 01 00:58:26 +0000 2016
781955203444699136,12357,3920,Fri Sep 30 20:33:43 +0000 2016
781661882474196992,11634,3129,Fri Sep 30 01:08:10 +0000 2016
781655249211752448,4466,1314,Fri Sep 30 00:41:48 +0000 2016
781524693396357120,23163,6426,Thu Sep 29 16:03:01 +0000 2016
781308096455073793,7973,2961,Thu Sep 29 01:42:20 +0000 2016
781251288990355457,9428,2458,Wed Sep 28 21:56:36 +0000 2016
781163403222056960,10895,3168,Wed Sep 28 16:07:23 +0000 2016
780931614150983680,24192,8536,Wed Sep 28 00:46:20 +0000 2016
780858289093574656,8033,2328,Tue Sep 27 19:54:58 +0000 2016
780800785462489090,6141,1505,Tue Sep 27 16:06:28 +0000 2016
780601303617732608,13525,3839,Tue Sep 27 02:53:48 +0000 2016
780543529827336192,7040,2032,Mon Sep 26 23:04:13 +0000 2016
780496263422808064,0,4319,Mon Sep 26 19:56:24 +0000 2016
780476555013349377,0,136,Mon Sep 26 18:38:05 +0000 2016
780459368902959104,5892,1224,Mon Sep 26 17:29:48 +0000 2016
780192070812196864,9712,2589,Sun Sep 25 23:47:39 +0000 2016
780092040432480260,0,2655,Sun Sep 25 17:10:10 +0000 2016
780074436359819264,13723,5815,Sun Sep 25 16:00:13 +0000 2016
779834332596887552,21252,8237,Sun Sep 25 00:06:08 +0000 2016
779377524342161408,9831,3613,Fri Sep 23 17:50:56 +0000 2016
779124354206535695,0,21324,Fri Sep 23 01:04:56 +0000 2016
779123168116150273,13206,4207,Fri Sep 23 01:00:13 +0000 2016
779056095788752897,16500,5247,Thu Sep 22 20:33:42 +0000 2016
778990705243029504,22342,8437,Thu Sep 22 16:13:51 +0000 2016
778774459159379968,0,11550,Thu Sep 22 01:54:34 +0000 2016
778764940568104960,955,426,Thu Sep 22 01:16:45 +0000 2016
778748913645780993,7717,1562,Thu Sep 22 00:13:04 +0000 2016
778650543019483137,6430,1729,Wed Sep 21 17:42:10 +0000 2016
778624900596654080,5177,1176,Wed Sep 21 16:00:17 +0000 2016
778408200802557953,15135,5023,Wed Sep 21 01:39:11 +0000 2016
778396591732486144,0,14198,Wed Sep 21 00:53:04 +0000 2016
778383385161035776,6515,1271,Wed Sep 21 00:00:35 +0000 2016
778286810187399168,11576,3836,Tue Sep 20 17:36:50 +0000 2016
778039087836069888,9417,3065,Tue Sep 20 01:12:28 +0000 2016
778027034220126208,7320,1885,Tue Sep 20 00:24:34 +0000 2016
777953400541634568,0,4080,Mon Sep 19 19:31:59 +0000 2016
777885040357281792,7078,1893,Mon Sep 19 15:00:20 +0000 2016
777684233540206592,12518,3403,Mon Sep 19 01:42:24 +0000 2016
777641927919427584,0,4947,Sun Sep 18 22:54:18 +0000 2016
777621514455814149,9742,2910,Sun Sep 18 21:33:11 +0000 2016
777189768882946048,15921,4999,Sat Sep 17 16:57:35 +0000 2016
776819012571455488,0,15839,Fri Sep 16 16:24:19 +0000 2016
776813020089548800,5444,1405,Fri Sep 16 16:00:31 +0000 2016
776477788987613185,9858,3249,Thu Sep 15 17:48:25 +0000 2016
776249906839351296,0,10673,Thu Sep 15 02:42:54 +0000 2016
776218204058357768,33345,18497,Thu Sep 15 00:36:55 +0000 2016
776201521193218049,10681,2919,Wed Sep 14 23:30:38 +0000 2016
776113305656188928,13102,5068,Wed Sep 14 17:40:06 +0000 2016
776088319444877312,2045,179,Wed Sep 14 16:00:49 +0000 2016
775898661951791106,0,17621,Wed Sep 14 03:27:11 +0000 2016
775842724423557120,13022,3116,Tue Sep 13 23:44:54 +0000 2016
775733305207554048,15413,4627,Tue Sep 13 16:30:07 +0000 2016
775729183532220416,14361,5302,Tue Sep 13 16:13:44 +0000 2016
775364825476165632,8295,3472,Mon Sep 12 16:05:54 +0000 2016
775350846108426240,11309,4532,Mon Sep 12 15:10:21 +0000 2016
775096608509886464,0,9220,Sun Sep 11 22:20:06 +0000 2016
775085132600442880,17281,5488,Sun Sep 11 21:34:30 +0000 2016
774757898236878852,9462,2035,Sat Sep 10 23:54:11 +0000 2016
774639387460112384,7508,2013,Sat Sep 10 16:03:16 +0000 2016
774314403806253056,24167,6478,Fri Sep 09 18:31:54 +0000 2016
773985732834758656,11925,4492,Thu Sep 08 20:45:53 +0000 2016
773922284943896577,7110,1999,Thu Sep 08 16:33:46 +0000 2016
773704687002451968,7317,1891,Thu Sep 08 02:09:06 +0000 2016
773670353721753600,5935,1501,Wed Sep 07 23:52:41 +0000 2016
773547596996571136,24553,7126,Wed Sep 07 15:44:53 +0000 2016
773336787167145985,0,5912,Wed Sep 07 01:47:12 +0000 2016
773308824254029826,25846,8640,Tue Sep 06 23:56:05 +0000 2016
773247561583001600,10414,3699,Tue Sep 06 19:52:39 +0000 2016
773191612633579521,11117,4736,Tue Sep 06 16:10:20 +0000 2016
772877495989305348,9555,4501,Mon Sep 05 19:22:09 +0000 2016
772826264096874500,8842,2669,Mon Sep 05 15:58:34 +0000 2016
772615324260794368,0,3914,Mon Sep 05 02:00:22 +0000 2016
772581559778025472,7192,1968,Sun Sep 04 23:46:12 +0000 2016
772193107915964416,6665,1612,Sat Sep 03 22:02:38 +0000 2016
